"original_feature","seurat_feature","changed"
"MUM1","MUM1",FALSE
"EFNA2","EFNA2",FALSE
"AC005330.2","AC005330.2",FALSE
"AC004623.2","AC004623.2",FALSE
"NDUFS7","NDUFS7",FALSE
"AC005329.7","AC005329.7",FALSE
"GAMT","GAMT",FALSE
"DAZAP1","DAZAP1",FALSE
"RPS15","RPS15",FALSE
"AC027307.3","AC027307.3",FALSE
"APC2","APC2",FALSE
"C19orf25","C19orf25",FALSE
"PCSK4","PCSK4",FALSE
"CTB-25B13.6","CTB-25B13.6",FALSE
"REEP6","REEP6",FALSE
"ADAMTSL5","ADAMTSL5",FALSE
"CTB-25B13.9","CTB-25B13.9",FALSE
"PLK5","PLK5",FALSE
"MEX3D","MEX3D",FALSE
"AC005943.5","AC005943.5",FALSE
"MBD3","MBD3",FALSE
"UQCR11","UQCR11",FALSE
"UQCR11.1","UQCR11.1",FALSE
"TCF3","TCF3",FALSE
"AC005256.1","AC005256.1",FALSE
"ONECUT3","ONECUT3",FALSE
"ATP8B3","ATP8B3",FALSE
"CTB-31O20.3","CTB-31O20.3",FALSE
"REXO1","REXO1",FALSE
"CTB-31O20.6","CTB-31O20.6",FALSE
"KLF16","KLF16",FALSE
"CTB-31O20.8","CTB-31O20.8",FALSE
"CTB-31O20.2","CTB-31O20.2",FALSE
"CTB-31O20.9","CTB-31O20.9",FALSE
"ABHD17A","ABHD17A",FALSE
"SCAMP4","SCAMP4",FALSE
"ADAT3","ADAT3",FALSE
"CSNK1G2","CSNK1G2",FALSE
"CSNK1G2-AS1","CSNK1G2-AS1",FALSE
"BTBD2","BTBD2",FALSE
"AC005306.3","AC005306.3",FALSE
"MKNK2","MKNK2",FALSE
"MOB3A","MOB3A",FALSE
"IZUMO4","IZUMO4",FALSE
"AP3D1","AP3D1",FALSE
"DOT1L","DOT1L",FALSE
"AC004490.1","AC004490.1",FALSE
"PLEKHJ1","PLEKHJ1",FALSE
"SF3A2","SF3A2",FALSE
"AMH","AMH",FALSE
"JSRP1","JSRP1",FALSE
"OAZ1","OAZ1",FALSE
"C19orf35","C19orf35",FALSE
"LINGO3","LINGO3",FALSE
"LSM7","LSM7",FALSE
"LLfos-48D6.1","LLfos-48D6.1",FALSE
"TMPRSS9","TMPRSS9",FALSE
"TIMM13","TIMM13",FALSE
"LMNB2","LMNB2",FALSE
"AC005624.2","AC005624.2",FALSE
"GADD45B","GADD45B",FALSE
"GNG7","GNG7",FALSE
"CTC-265F19.3","CTC-265F19.3",FALSE
"DIRAS1","DIRAS1",FALSE
"AC006538.4","AC006538.4",FALSE
"SLC39A3","SLC39A3",FALSE
"SGTA","SGTA",FALSE
"THOP1","THOP1",FALSE
"ZNF554","ZNF554",FALSE
"ZNF555","ZNF555",FALSE
"AC006130.3","AC006130.3",FALSE
"ZNF556","ZNF556",FALSE
"ZNF57","ZNF57",FALSE
"AC006277.2","AC006277.2",FALSE
"ZNF77","ZNF77",FALSE
"TLE6","TLE6",FALSE
"TLE2","TLE2",FALSE
"AC005944.2","AC005944.2",FALSE
"AES","AES",FALSE
"GNA11","GNA11",FALSE
"AC005262.3","AC005262.3",FALSE
"AC005262.2","AC005262.2",FALSE
"GNA15","GNA15",FALSE
"AC005264.2","AC005264.2",FALSE
"S1PR4","S1PR4",FALSE
"NCLN","NCLN",FALSE
"CELF5","CELF5",FALSE
"AC010649.1","AC010649.1",FALSE
"NFIC","NFIC",FALSE
"C19orf77","C19orf77",FALSE
"DOHH","DOHH",FALSE
"FZR1","FZR1",FALSE
"MFSD12","MFSD12",FALSE
"C19orf71","C19orf71",FALSE
"AC005786.7","AC005786.7",FALSE
"AC005786.5","AC005786.5",FALSE
"HMG20B","HMG20B",FALSE
"GIPC3","GIPC3",FALSE
"TBXA2R","TBXA2R",FALSE
"CACTIN-AS1","CACTIN-AS1",FALSE
"CACTIN","CACTIN",FALSE
"PIP5K1C","PIP5K1C",FALSE
"AC004637.1","AC004637.1",FALSE
"TJP3","TJP3",FALSE
"APBA3","APBA3",FALSE
"AC005954.4","AC005954.4",FALSE
"MRPL54","MRPL54",FALSE
"RAX2","RAX2",FALSE
"MATK","MATK",FALSE
"ZFR2","ZFR2",FALSE
"ATCAY","ATCAY",FALSE
"NMRK2","NMRK2",FALSE
"DAPK3","DAPK3",FALSE
"EEF2","EEF2",FALSE
"PIAS4","PIAS4",FALSE
"AC016586.1","AC016586.1",FALSE
"ZBTB7A","ZBTB7A",FALSE
"MAP2K2","MAP2K2",FALSE
"CREB3L3","CREB3L3",FALSE
"SIRT6","SIRT6",FALSE
"ANKRD24","ANKRD24",FALSE
"EBI3","EBI3",FALSE
"CCDC94","CCDC94",FALSE
"SHD","SHD",FALSE
"TMIGD2","TMIGD2",FALSE
"FSD1","FSD1",FALSE
"STAP2","STAP2",FALSE
"AC007292.7","AC007292.7",FALSE
"MPND","MPND",FALSE
"AC007292.4","AC007292.4",FALSE
"AC007292.3","AC007292.3",FALSE
"SH3GL1","SH3GL1",FALSE
"AC007292.6","AC007292.6",FALSE
"CHAF1A","CHAF1A",FALSE
"CTB-50L17.5","CTB-50L17.5",FALSE
"UBXN6","UBXN6",FALSE
"CTB-50L17.7","CTB-50L17.7",FALSE
"CTB-50L17.9","CTB-50L17.9",FALSE
"CTB-50L17.16","CTB-50L17.16",FALSE
"HDGFRP2","HDGFRP2",FALSE
"PLIN4","PLIN4",FALSE
"PLIN5","PLIN5",FALSE
"CTB-50L17.14","CTB-50L17.14",FALSE
"LRG1","LRG1",FALSE
"SEMA6B","SEMA6B",FALSE
"TNFAIP8L1","TNFAIP8L1",FALSE
"C19orf10","C19orf10",FALSE
"AC005339.2","AC005339.2",FALSE
"DPP9","DPP9",FALSE
"AC005594.3","AC005594.3",FALSE
"MIR7-3HG","MIR7-3HG",FALSE
"AC005523.3","AC005523.3",FALSE
"FEM1A","FEM1A",FALSE
"AC005523.2","AC005523.2",FALSE
"TICAM1","TICAM1",FALSE
"CTC-518P12.6","CTC-518P12.6",FALSE
"PLIN3","PLIN3",FALSE
"ARRDC5","ARRDC5",FALSE
"KDM4B","KDM4B",FALSE
"PTPRS","PTPRS",FALSE
"CTC-482H14.5","CTC-482H14.5",FALSE
"ZNRF4","ZNRF4",FALSE
"TINCR","TINCR",FALSE
"SAFB2","SAFB2",FALSE
"SAFB","SAFB",FALSE
"RPL36","RPL36",FALSE
"C19orf70","C19orf70",FALSE
"HSD11B1L","HSD11B1L",FALSE
"LONP1","LONP1",FALSE
"CATSPERD","CATSPERD",FALSE
"PRR22","PRR22",FALSE
"CTB-54O9.9","CTB-54O9.9",FALSE
"DUS3L","DUS3L",FALSE
"NRTN","NRTN",FALSE
"FUT6","FUT6",FALSE
"FUT3","FUT3",FALSE
"AC024592.9","AC024592.9",FALSE
"FUT5","FUT5",FALSE
"AC024592.12","AC024592.12",FALSE
"NDUFA11","NDUFA11",FALSE
"AC104532.3","AC104532.3",FALSE
"AC104532.2","AC104532.2",FALSE
"VMAC","VMAC",FALSE
"AC104532.4","AC104532.4",FALSE
"CAPS","CAPS",FALSE
"RANBP3","RANBP3",FALSE
"CTC-232P5.1","CTC-232P5.1",FALSE
"RFX2","RFX2",FALSE
"CTC-232P5.3","CTC-232P5.3",FALSE
"CTB-66B24.1","CTB-66B24.1",FALSE
"ACSBG2","ACSBG2",FALSE
"CTC-503J8.6","CTC-503J8.6",FALSE
"MLLT1","MLLT1",FALSE
"CTC-503J8.4","CTC-503J8.4",FALSE
"ACER1","ACER1",FALSE
"CTB-180A7.3","CTB-180A7.3",FALSE
"CLPP","CLPP",FALSE
"ALKBH7","ALKBH7",FALSE
"PSPN","PSPN",FALSE
"GTF2F1","GTF2F1",FALSE
"CTB-180A7.8","CTB-180A7.8",FALSE
"KHSRP","KHSRP",FALSE
"SLC25A41","SLC25A41",FALSE
"SLC25A23","SLC25A23",FALSE
"CRB3","CRB3",FALSE
"DENND1C","DENND1C",FALSE
"TUBB4A","TUBB4A",FALSE
"CTD-2396E7.10","CTD-2396E7.10",FALSE
"CTD-2396E7.9","CTD-2396E7.9",FALSE
"TNFSF9","TNFSF9",FALSE
"CD70","CD70",FALSE
"TNFSF14","TNFSF14",FALSE
"C3","C3",FALSE
"GPR108","GPR108",FALSE
"TRIP10","TRIP10",FALSE
"CTD-3128G10.6","CTD-3128G10.6",FALSE
"SH2D3A","SH2D3A",FALSE
"VAV1","VAV1",FALSE
"EMR1","EMR1",FALSE
"RP11-1137G4.3","RP11-1137G4.3",FALSE
"AC025278.1","AC025278.1",FALSE
"CTB-25J19.1","CTB-25J19.1",FALSE
"MBD3L5","MBD3L5",FALSE
"MBD3L4","MBD3L4",FALSE
"MBD3L2","MBD3L2",FALSE
"MBD3L3","MBD3L3",FALSE
"ZNF557","ZNF557",FALSE
"CTB-25J19.9","CTB-25J19.9",FALSE
"INSR","INSR",FALSE
"CTB-133G6.1","CTB-133G6.1",FALSE
"CTD-2207O23.3","CTD-2207O23.3",FALSE
"CTB-133G6.2","CTB-133G6.2",FALSE
"ARHGEF18","ARHGEF18",FALSE
"PEX11G","PEX11G",FALSE
"C19orf45","C19orf45",FALSE
"CTD-2207O23.12","CTD-2207O23.12",FALSE
"ZNF358","ZNF358",FALSE
"CTD-2207O23.11","CTD-2207O23.11",FALSE
"MCOLN1","MCOLN1",FALSE
"CTD-2207O23.10","CTD-2207O23.10",FALSE
"PNPLA6","PNPLA6",FALSE
"CAMSAP3","CAMSAP3",FALSE
"XAB2","XAB2",FALSE
"PET100","PET100",FALSE
"CTD-3214H19.4","CTD-3214H19.4",FALSE
"PCP2","PCP2",FALSE
"CTD-3214H19.6","CTD-3214H19.6",FALSE
"STXBP2","STXBP2",FALSE
"RETN","RETN",FALSE
"C19orf59","C19orf59",FALSE
"CTD-3214H19.16","CTD-3214H19.16",FALSE
"TRAPPC5","TRAPPC5",FALSE
"FCER2","FCER2",FALSE
"CLEC4G","CLEC4G",FALSE
"CD209","CD209",FALSE
"CLEC4M","CLEC4M",FALSE
"EVI5L","EVI5L",FALSE
"CTD-3193O13.9","CTD-3193O13.9",FALSE
"CTD-3193O13.11","CTD-3193O13.11",FALSE
"LRRC8E","LRRC8E",FALSE
"AC010336.1","AC010336.1",FALSE
"MAP2K7","MAP2K7",FALSE
"CTD-3193O13.13","CTD-3193O13.13",FALSE
"TGFBR3L","TGFBR3L",FALSE
"CTD-3193O13.1","CTD-3193O13.1",FALSE
"SNAPC2","SNAPC2",FALSE
"CTXN1","CTXN1",FALSE
"CTD-3193O13.8","CTD-3193O13.8",FALSE
"TIMM44","TIMM44",FALSE
"ELAVL1","ELAVL1",FALSE
"CTD-3193O13.14","CTD-3193O13.14",FALSE
"CTD-2325M2.1","CTD-2325M2.1",FALSE
"CCL25","CCL25",FALSE
"FBN3","FBN3",FALSE
"CERS4","CERS4",FALSE
"CTD-3020H12.4","CTD-3020H12.4",FALSE
"CD320","CD320",FALSE
"NDUFA7","NDUFA7",FALSE
"NDUFA7.1","NDUFA7.1",FALSE
"RPS28","RPS28",FALSE
"KANK3","KANK3",FALSE
"ANGPTL4","ANGPTL4",FALSE
"RAB11B-AS1","RAB11B-AS1",FALSE
"RAB11B","RAB11B",FALSE
"MARCH2","MARCH2",FALSE
"RP11-886P16.6","RP11-886P16.6",FALSE
"HNRNPM","HNRNPM",FALSE
"PRAM1","PRAM1",FALSE
"ZNF414","ZNF414",FALSE
"MYO1F","MYO1F",FALSE
"AC092316.1","AC092316.1",FALSE
"ADAMTS10","ADAMTS10",FALSE
"AC130469.2","AC130469.2",FALSE
"CTD-2586B10.1","CTD-2586B10.1",FALSE
"ACTL9","ACTL9",FALSE
"OR2Z1","OR2Z1",FALSE
"ZNF558","ZNF558",FALSE
"CTD-2529P6.3","CTD-2529P6.3",FALSE
"MBD3L1","MBD3L1",FALSE
"MUC16","MUC16",FALSE
"OR1M1","OR1M1",FALSE
"OR7G2","OR7G2",FALSE
"OR7G1","OR7G1",FALSE
"OR7G3","OR7G3",FALSE
"ZNF317","ZNF317",FALSE
"OR7D2","OR7D2",FALSE
"OR7D4","OR7D4",FALSE
"OR7E24","OR7E24",FALSE
"CTC-325H20.4","CTC-325H20.4",FALSE
"ZNF699","ZNF699",FALSE
"ZNF559","ZNF559",FALSE
"ZNF559-ZNF177","ZNF559-ZNF177",FALSE
"ZNF177","ZNF177",FALSE
"CTC-325H20.2","CTC-325H20.2",FALSE
"ZNF266","ZNF266",FALSE
"ZNF560","ZNF560",FALSE
"CTC-543D15.3","CTC-543D15.3",FALSE
"ZNF426","ZNF426",FALSE
"ZNF121","ZNF121",FALSE
"ZNF561","ZNF561",FALSE
"C19orf82","C19orf82",FALSE
"ZNF562","ZNF562",FALSE
"ZNF812","ZNF812",FALSE
"CTD-3116E22.7","CTD-3116E22.7",FALSE
"ZNF846","ZNF846",FALSE
"CTD-2623N2.5","CTD-2623N2.5",FALSE
"FBXL12","FBXL12",FALSE
"UBL5","UBL5",FALSE
"CTD-2623N2.11","CTD-2623N2.11",FALSE
"PIN1","PIN1",FALSE
"OLFM2","OLFM2",FALSE
"COL5A3","COL5A3",FALSE
"CTD-2553C6.1","CTD-2553C6.1",FALSE
"RDH8","RDH8",FALSE
"C19orf66","C19orf66",FALSE
"CTD-2240E14.4","CTD-2240E14.4",FALSE
"ANGPTL6","ANGPTL6",FALSE
"PPAN-P2RY11","PPAN-P2RY11",FALSE
"PPAN","PPAN",FALSE
"P2RY11","P2RY11",FALSE
"EIF3G","EIF3G",FALSE
"DNMT1","DNMT1",FALSE
"CTD-2369P2.2","CTD-2369P2.2",FALSE
"S1PR2","S1PR2",FALSE
"MRPL4","MRPL4",FALSE
"CTD-2369P2.5","CTD-2369P2.5",FALSE
"CTD-2369P2.4","CTD-2369P2.4",FALSE
"ICAM1","ICAM1",FALSE
"CTD-2369P2.8","CTD-2369P2.8",FALSE
"ICAM4","ICAM4",FALSE
"ICAM5","ICAM5",FALSE
"ZGLP1","ZGLP1",FALSE
"FDX1L","FDX1L",FALSE
"CTD-2369P2.10","CTD-2369P2.10",FALSE
"CTD-2369P2.12","CTD-2369P2.12",FALSE
"RAVER1","RAVER1",FALSE
"ICAM3","ICAM3",FALSE
"TYK2","TYK2",FALSE
"CDC37","CDC37",FALSE
"PDE4A","PDE4A",FALSE
"KEAP1","KEAP1",FALSE
"S1PR5","S1PR5",FALSE
"ATG4D","ATG4D",FALSE
"KRI1","KRI1",FALSE
"CDKN2D","CDKN2D",FALSE
"AP1M2","AP1M2",FALSE
"SLC44A2","SLC44A2",FALSE
"AC011475.1","AC011475.1",FALSE
"ILF3-AS1","ILF3-AS1",FALSE
"ILF3","ILF3",FALSE
"QTRT1","QTRT1",FALSE
"DNM2","DNM2",FALSE
"TMED1","TMED1",FALSE
"C19orf38","C19orf38",FALSE
"CARM1","CARM1",FALSE
"YIPF2","YIPF2",FALSE
"C19orf52","C19orf52",FALSE
"SMARCA4","SMARCA4",FALSE
"CTC-215O4.4","CTC-215O4.4",FALSE
"LDLR","LDLR",FALSE
"SPC24","SPC24",FALSE
"KANK2","KANK2",FALSE
"DOCK6","DOCK6",FALSE
"CTC-510F12.2","CTC-510F12.2",FALSE
"C19orf80","C19orf80",FALSE
"TSPAN16","TSPAN16",FALSE
"RAB3D","RAB3D",FALSE
"TMEM205","TMEM205",FALSE
"CCDC159","CCDC159",FALSE
"DKFZP761J1410","DKFZP761J1410",FALSE
"CTD-2342J14.6","CTD-2342J14.6",FALSE
"SWSAP1","SWSAP1",FALSE
"EPOR","EPOR",FALSE
"RGL3","RGL3",FALSE
"CCDC151","CCDC151",FALSE
"PRKCSH","PRKCSH",FALSE
"ELAVL3","ELAVL3",FALSE
"CTC-398G3.6","CTC-398G3.6",FALSE
"ZNF653","ZNF653",FALSE
"ECSIT","ECSIT",FALSE
"CNN1","CNN1",FALSE
"ELOF1","ELOF1",FALSE
"ZNF627","ZNF627",FALSE
"ACP5","ACP5",FALSE
"ZNF833P","ZNF833P",FALSE
"ZNF823","ZNF823",FALSE
"ZNF441","ZNF441",FALSE
"CTC-499B15.7","CTC-499B15.7",FALSE
"ZNF491","ZNF491",FALSE
"ZNF440","ZNF440",FALSE
"CTC-499B15.8","CTC-499B15.8",FALSE
"ZNF439","ZNF439",FALSE
"ZNF69","ZNF69",FALSE
"ZNF700","ZNF700",FALSE
"ZNF763","ZNF763",FALSE
"ZNF763.1","ZNF763.1",FALSE
"ZNF433","ZNF433",FALSE
"CTD-2006C1.10","CTD-2006C1.10",FALSE
"ZNF878","ZNF878",FALSE
"ZNF844","ZNF844",FALSE
"ZNF788","ZNF788",FALSE
"ZNF788.1","ZNF788.1",FALSE
"ZNF20","ZNF20",FALSE
"ZNF625-ZNF20","ZNF625-ZNF20",FALSE
"ZNF625","ZNF625",FALSE
"ZNF136","ZNF136",FALSE
"CTD-2666L21.1","CTD-2666L21.1",FALSE
"ZNF44","ZNF44",FALSE
"ZNF563","ZNF563",FALSE
"CTD-3105H18.13","CTD-3105H18.13",FALSE
"ZNF442","ZNF442",FALSE
"CTD-3105H18.14","CTD-3105H18.14",FALSE
"ZNF799","ZNF799",FALSE
"CTD-3105H18.16","CTD-3105H18.16",FALSE
"ZNF443","ZNF443",FALSE
"CTD-3105H18.18","CTD-3105H18.18",FALSE
"CTD-3105H18.7","CTD-3105H18.7",FALSE
"ZNF709","ZNF709",FALSE
"ZNF709.1","ZNF709.1",FALSE
"ZNF564","ZNF564",FALSE
"CTD-2192J16.20","CTD-2192J16.20",FALSE
"CTD-2192J16.11","CTD-2192J16.11",FALSE
"ZNF490","ZNF490",FALSE
"ZNF791","ZNF791",FALSE
"CTD-2192J16.22","CTD-2192J16.22",FALSE
"MAN2B1","MAN2B1",FALSE
"CTD-2192J16.24","CTD-2192J16.24",FALSE
"WDR83","WDR83",FALSE
"WDR83OS","WDR83OS",FALSE
"DHPS","DHPS",FALSE
"CTD-2192J16.26","CTD-2192J16.26",FALSE
"FBXW9","FBXW9",FALSE
"CTD-2659N19.2","CTD-2659N19.2",FALSE
"TNPO2","TNPO2",FALSE
"CTD-2659N19.4","CTD-2659N19.4",FALSE
"C19orf43","C19orf43",FALSE
"ASNA1","ASNA1",FALSE
"BEST2","BEST2",FALSE
"HOOK2","HOOK2",FALSE
"CTD-2659N19.9","CTD-2659N19.9",FALSE
"JUNB","JUNB",FALSE
"PRDX2","PRDX2",FALSE
"CTD-2659N19.10","CTD-2659N19.10",FALSE
"RNASEH2A","RNASEH2A",FALSE
"RTBDN","RTBDN",FALSE
"CTD-2265O21.3","CTD-2265O21.3",FALSE
"MAST1","MAST1",FALSE
"DNASE2","DNASE2",FALSE
"CTD-2265O21.7","CTD-2265O21.7",FALSE
"KLF1","KLF1",FALSE
"GCDH","GCDH",FALSE
"SYCE2","SYCE2",FALSE
"FARSA","FARSA",FALSE
"CTC-425F1.2","CTC-425F1.2",FALSE
"CALR","CALR",FALSE
"CTC-425F1.4","CTC-425F1.4",FALSE
"RAD23A","RAD23A",FALSE
"GADD45GIP1","GADD45GIP1",FALSE
"DAND5","DAND5",FALSE
"NFIX","NFIX",FALSE
"CTC-239J10.1","CTC-239J10.1",FALSE
"AC007787.2","AC007787.2",FALSE
"LYL1","LYL1",FALSE
"TRMT1","TRMT1",FALSE
"NACC1","NACC1",FALSE
"AC005546.2","AC005546.2",FALSE
"CTC-250I14.3","CTC-250I14.3",FALSE
"STX10","STX10",FALSE
"IER2","IER2",FALSE
"CTC-250I14.6","CTC-250I14.6",FALSE
"CACNA1A","CACNA1A",FALSE
"CCDC130","CCDC130",FALSE
"MRI1","MRI1",FALSE
"CTB-5E10.3","CTB-5E10.3",FALSE
"C19orf53","C19orf53",FALSE
"AC008686.1","AC008686.1",FALSE
"ZSWIM4","ZSWIM4",FALSE
"CTD-3252C9.2","CTD-3252C9.2",FALSE
"MIR24-2","MIR24-2",FALSE
"NANOS3","NANOS3",FALSE
"C19orf57","C19orf57",FALSE
"CC2D1A","CC2D1A",FALSE
"PODNL1","PODNL1",FALSE
"DCAF15","DCAF15",FALSE
"RFX1","RFX1",FALSE
"RLN3","RLN3",FALSE
"CTB-55O6.4","CTB-55O6.4",FALSE
"IL27RA","IL27RA",FALSE
"PALM3","PALM3",FALSE
"hsa-mir-1199","hsa-mir-1199",FALSE
"C19orf67","C19orf67",FALSE
"SAMD1","SAMD1",FALSE
"PRKACA","PRKACA",FALSE
"CTB-55O6.10","CTB-55O6.10",FALSE
"ASF1B","ASF1B",FALSE
"CTB-55O6.12","CTB-55O6.12",FALSE
"LPHN1","LPHN1",FALSE
"CTD-2189E23.1","CTD-2189E23.1",FALSE
"CTD-2189E23.2","CTD-2189E23.2",FALSE
"CTC-548K16.2","CTC-548K16.2",FALSE
"CTC-548K16.1","CTC-548K16.1",FALSE
"CD97","CD97",FALSE
"CTC-548K16.5","CTC-548K16.5",FALSE
"DDX39A","DDX39A",FALSE
"PKN1","PKN1",FALSE
"PTGER1","PTGER1",FALSE
"GIPC1","GIPC1",FALSE
"DNAJB1","DNAJB1",FALSE
"TECR","TECR",FALSE
"NDUFB7","NDUFB7",FALSE
"CLEC17A","CLEC17A",FALSE
"EMR3","EMR3",FALSE
"ZNF333","ZNF333",FALSE
"AC090427.1","AC090427.1",FALSE
"EMR2","EMR2",FALSE
"OR7A5","OR7A5",FALSE
"OR7C1","OR7C1",FALSE
"OR7A10","OR7A10",FALSE
"OR7A17","OR7A17",FALSE
"OR7C2","OR7C2",FALSE
"SLC1A6","SLC1A6",FALSE
"CCDC105","CCDC105",FALSE
"CASP14","CASP14",FALSE
"OR1I1","OR1I1",FALSE
"SYDE1","SYDE1",FALSE
"ILVBL","ILVBL",FALSE
"AC003956.1","AC003956.1",FALSE
"NOTCH3","NOTCH3",FALSE
"AC004257.1","AC004257.1",FALSE
"EPHX3","EPHX3",FALSE
"AC004257.3","AC004257.3",FALSE
"BRD4","BRD4",FALSE
"LLNLR-246C6.1","LLNLR-246C6.1",FALSE
"AKAP8","AKAP8",FALSE
"AKAP8L","AKAP8L",FALSE
"WIZ","WIZ",FALSE
"RASAL3","RASAL3",FALSE
"PGLYRP2","PGLYRP2",FALSE
"CYP4F22","CYP4F22",FALSE
"AD000091.2","AD000091.2",FALSE
"CYP4F3","CYP4F3",FALSE
"CYP4F12","CYP4F12",FALSE
"OR10H2","OR10H2",FALSE
"OR10H3","OR10H3",FALSE
"LLNLR-249E10.1","LLNLR-249E10.1",FALSE
"OR10H5","OR10H5",FALSE
"OR10H1","OR10H1",FALSE
"AC004510.3","AC004510.3",FALSE
"CYP4F2","CYP4F2",FALSE
"CYP4F11","CYP4F11",FALSE
"OR10H4","OR10H4",FALSE
"CTD-2231E14.4","CTD-2231E14.4",FALSE
"TPM4","TPM4",FALSE
"CTD-2231E14.5","CTD-2231E14.5",FALSE
"RAB8A","RAB8A",FALSE
"CTD-2231E14.8","CTD-2231E14.8",FALSE
"HSH2D","HSH2D",FALSE
"CIB3","CIB3",FALSE
"FAM32A","FAM32A",FALSE
"CTD-2562J15.4","CTD-2562J15.4",FALSE
"AP1M1","AP1M1",FALSE
"CTD-2562J15.6","CTD-2562J15.6",FALSE
"KLF2","KLF2",FALSE
"EPS15L1","EPS15L1",FALSE
"CTD-2013N17.4","CTD-2013N17.4",FALSE
"CALR3","CALR3",FALSE
"CTD-3222D19.2","CTD-3222D19.2",FALSE
"C19orf44","C19orf44",FALSE
"CHERP","CHERP",FALSE
"CTD-3222D19.7","CTD-3222D19.7",FALSE
"SLC35E1","SLC35E1",FALSE
"CTD-3222D19.11","CTD-3222D19.11",FALSE
"CTD-3222D19.10","CTD-3222D19.10",FALSE
"MED26","MED26",FALSE
"CTC-429P9.4","CTC-429P9.4",FALSE
"CTC-429P9.2","CTC-429P9.2",FALSE
"CTC-429P9.1","CTC-429P9.1",FALSE
"SMIM7","SMIM7",FALSE
"TMEM38A","TMEM38A",FALSE
"NWD1","NWD1",FALSE
"SIN3B","SIN3B",FALSE
"F2RL3","F2RL3",FALSE
"CPAMD8","CPAMD8",FALSE
"CTD-2528A14.1","CTD-2528A14.1",FALSE
"HAUS8","HAUS8",FALSE
"CTD-2528A14.3","CTD-2528A14.3",FALSE
"MYO9B","MYO9B",FALSE
"CTD-2528A14.5","CTD-2528A14.5",FALSE
"CTD-3032J10.2","CTD-3032J10.2",FALSE
"CTD-3032J10.4","CTD-3032J10.4",FALSE
"CTD-3032J10.3","CTD-3032J10.3",FALSE
"USE1","USE1",FALSE
"OCEL1","OCEL1",FALSE
"NR2F6","NR2F6",FALSE
"AC010646.3","AC010646.3",FALSE
"USHBP1","USHBP1",FALSE
"BABAM1","BABAM1",FALSE
"CTD-2278I10.6","CTD-2278I10.6",FALSE
"ANKLE1","ANKLE1",FALSE
"ABHD8","ABHD8",FALSE
"MRPL34","MRPL34",FALSE
"DDA1","DDA1",FALSE
"ANO8","ANO8",FALSE
"GTPBP3","GTPBP3",FALSE
"PLVAP","PLVAP",FALSE
"CTD-2278I10.1","CTD-2278I10.1",FALSE
"CTD-2521M24.5","CTD-2521M24.5",FALSE
"BST2","BST2",FALSE
"CTD-2521M24.9","CTD-2521M24.9",FALSE
"MVB12A","MVB12A",FALSE
"CTD-2521M24.6","CTD-2521M24.6",FALSE
"CTD-2521M24.8","CTD-2521M24.8",FALSE
"TMEM221","TMEM221",FALSE
"CTD-2521M24.10","CTD-2521M24.10",FALSE
"CTD-2521M24.11","CTD-2521M24.11",FALSE
"NXNL1","NXNL1",FALSE
"SLC27A1","SLC27A1",FALSE
"CTD-3131K8.2","CTD-3131K8.2",FALSE
"PGLS","PGLS",FALSE
"CTD-3131K8.3","CTD-3131K8.3",FALSE
"FAM129C","FAM129C",FALSE
"COLGALT1","COLGALT1",FALSE
"UNC13A","UNC13A",FALSE
"CTD-3149D2.3","CTD-3149D2.3",FALSE
"MAP1S","MAP1S",FALSE
"CTD-3149D2.4","CTD-3149D2.4",FALSE
"FCHO1","FCHO1",FALSE
"B3GNT3","B3GNT3",FALSE
"INSL3","INSL3",FALSE
"JAK3","JAK3",FALSE
"RPL18A","RPL18A",FALSE
"SLC5A5","SLC5A5",FALSE
"CCDC124","CCDC124",FALSE
"KCNN1","KCNN1",FALSE
"ARRDC2","ARRDC2",FALSE
"IL12RB1","IL12RB1",FALSE
"MAST3","MAST3",FALSE
"AC007192.6","AC007192.6",FALSE
"PIK3R2","PIK3R2",FALSE
"PIK3R2.1","PIK3R2.1",FALSE
"IFI30","IFI30",FALSE
"MPV17L2","MPV17L2",FALSE
"RAB3A","RAB3A",FALSE
"AC068499.10","AC068499.10",FALSE
"PDE4C","PDE4C",FALSE
"KIAA1683","KIAA1683",FALSE
"JUND","JUND",FALSE
"LSM4","LSM4",FALSE
"PGPEP1","PGPEP1",FALSE
"GDF15","GDF15",FALSE
"LRRC25","LRRC25",FALSE
"SSBP4","SSBP4",FALSE
"ISYNA1","ISYNA1",FALSE
"CTD-3137H5.1","CTD-3137H5.1",FALSE
"ELL","ELL",FALSE
"AC005387.3","AC005387.3",FALSE
"FKBP8","FKBP8",FALSE
"AC005387.2","AC005387.2",FALSE
"KXD1","KXD1",FALSE
"AC005253.2","AC005253.2",FALSE
"AC005253.4","AC005253.4",FALSE
"UBA52","UBA52",FALSE
"CRLF1","CRLF1",FALSE
"C19orf60","C19orf60",FALSE
"TMEM59L","TMEM59L",FALSE
"KLHL26","KLHL26",FALSE
"CRTC1","CRTC1",FALSE
"COMP","COMP",FALSE
"UPF1","UPF1",FALSE
"CERS1","CERS1",FALSE
"GDF1","GDF1",FALSE
"AC005197.2","AC005197.2",FALSE
"COPE","COPE",FALSE
"AC002985.3","AC002985.3",FALSE
"DDX49","DDX49",FALSE
"HOMER3","HOMER3",FALSE
"AC005932.1","AC005932.1",FALSE
